RoadID,RoadName,CountyID,TownName,RoadClass,RoadClassName,Version,UpdateDate
656080N,三號路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656086N,三豐路,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656087N,上林路頂部段,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656088N,上林路路上段,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656089N,上城路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656090N,下田路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656091N,下柑路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656092N,下犁路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656093N,下塭路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656094N,下寮路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656095N,下霸路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656103N,口厝路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656104N,大山路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656105N,大中路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656110N,大仁路一段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656111N,大仁路四段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656126N,大公路,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656127N,大永路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656131N,大同二路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656139N,大同九街,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656149N,大同北路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656151N,大同路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656152N,大同路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656153N,大同路,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656154N,大同路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656155N,大同路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656156N,大同路一段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656157N,大同路二段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656158N,大圳路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656161N,大安路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656162N,大安路一段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656163N,大安路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656164N,大安路三段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656167N,大成路一段,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656169N,大佃路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656171N,大忠一路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656172N,大忠二路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656173N,大明路,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656174N,大明路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656175N,大明路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656176N,大社南路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656177N,大社路一段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656178N,大社路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656179N,大社路三段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656179N,大社路三段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656184N,大城鄉北外環道路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656185N,大城路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656189N,大埔路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656190N,大埔路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656191N,大埔路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656192N,大埔路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656193N,大展路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656196N,大崙路,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656197N,大排路,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656204N,大智路一段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656205N,大智路二段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656206N,大湖路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656207N,大湖路,N,竹塘鄉,6,市區一般道路,23.05.1,2018-09-28
656209N,大發路,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656210N,大發路,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656213N,大園路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656214N,大新路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656215N,大新路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656216N,大新路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656225N,大溪路,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656226N,大溪路一段,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656227N,大溪路一段,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656228N,大溪路二段,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656229N,大溪路二段,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656230N,大溪路三段,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656233N,大道路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656234N,大彰路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656234N,大彰路,N,花壇鄉,6,市區一般道路,23.05.1,2018-09-28
656235N,大彰路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656236N,大彰路一段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656237N,大彰路二段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656238N,大彰路三段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656239N,大彰路四段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656240N,大彰路五段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656247N,大饒路,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656248N,小西路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656249N,小新路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656250N,山中街,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656251N,山安路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656252N,山湖路,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656253N,山腳路,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656254N,山腳路一段,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656255N,山腳路一段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656256N,山腳路一段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656257N,山腳路一段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656258N,山腳路二段,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656259N,山腳路二段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656260N,山腳路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656261N,山腳路二段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656262N,山腳路二段226巷,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656263N,山腳路三段,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656264N,山腳路三段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656265N,山腳路三段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656266N,山腳路三段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656267N,山腳路四段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656268N,山腳路四段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656269N,山腳路四段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656270N,山腳路五段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656271N,山腳路五段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656272N,山腳路六段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656273N,川合路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656274N,工一路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656275N,工三路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656276N,工五路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656277N,工六路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656278N,工八路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656279N,工西一路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656280N,工西二路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656281N,工東一路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656282N,工東二路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656283N,工東三路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656285N,工區一路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656286N,工區二路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656287N,工區三路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656288N,工區四路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656289N,工區五路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656290N,工區六路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656291N,工區七路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656292N,工區八路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656293N,工區九路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656294N,工區十一路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656295N,工區路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656296N,工業西一路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656297N,工業西二路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656298N,工業西三路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656299N,工業西五路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656300N,工業西六路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656301N,工業西七路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656302N,工業東一路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656303N,工業東二路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656304N,工業東三路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656305N,工業東四路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656306N,工業路,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656307N,工業路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656308N,工業路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656309N,中一路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656310N,中二路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656311N,中三路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656312N,中山東路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656314N,中山南路,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656315N,中山南路,N,福興鄉,6,市區一般道路,23.05.1,2018-09-28
656315N,中山南路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656316N,中山街,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656318N,中山路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656319N,中山路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656320N,中山路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656321N,中山路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656322N,中山路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656323N,中山路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656324N,中山路,N,秀水鄉,6,市區一般道路,23.05.1,2018-09-28
656325N,中山路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656326N,中山路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656327N,中山路一段,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656328N,中山路一段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656329N,中山路一段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656330N,中山路一段,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656331N,中山路一段,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656332N,中山路一段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656333N,中山路一段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656334N,中山路一段,N,花壇鄉,6,市區一般道路,23.05.1,2018-09-28
656335N,中山路一段,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656335N,中山路一段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656336N,中山路二段,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656337N,中山路二段,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656338N,中山路二段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656339N,中山路二段,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656340N,中山路二段,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656341N,中山路二段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656342N,中山路二段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656343N,中山路二段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656344N,中山路二段,N,花壇鄉,6,市區一般道路,23.05.1,2018-09-28
656345N,中山路三段,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656346N,中山路三段,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656347N,中山路三段,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656348N,中山路三段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656349N,中山路三段,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656350N,中山路四段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656351N,中五路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656352N,中六路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656354N,中四路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656357N,中央路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656358N,中央路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656359N,中央路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656360N,中央路,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656361N,中央路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656362N,中央路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656364N,中央路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656365N,中央路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656366N,中央路一段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656367N,中央路一段,N,竹塘鄉,6,市區一般道路,23.05.1,2018-09-28
656368N,中央路一段,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656369N,中央路二段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656370N,中央路二段,N,竹塘鄉,6,市區一般道路,23.05.1,2018-09-28
656371N,中央路二段,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656372N,中央路三段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656373N,中央路三段,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656374N,中平路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656375N,中正一路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656376N,中正二路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656377N,中正西路,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656379N,中正東路,N,大村鄉,6,市區一般道路,23.05.1,2018-09-28
656381N,中正路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656382N,中正路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656383N,中正路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656384N,中正路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656385N,中正路,N,員林市,6,市區一般道路,23.05.1,2018-09-28
656386N,中正路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656387N,中正路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656388N,中正路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656389N,中正路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656390N,中正路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656391N,中正路,N,花壇鄉,6,市區一般道路,23.05.1,2018-09-28
656392N,中正路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656393N,中正路,N,福興鄉,6,市區一般道路,23.05.1,2018-09-28
656393N,中正路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656394N,中正路一段,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656395N,中正路一段,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656396N,中正路一段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656397N,中正路二段,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656398N,中正路二段,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656399N,中正路二段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656400N,中正路三段,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656400N,中正路三段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656402N,中圳路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656403N,中圳路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656404N,中州路一段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656405N,中州路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656406N,中西路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656407N,中西路一段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656408N,中西路二段,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656408N,中西路二段,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656408N,中西路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656409N,中車路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656410N,中和路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656411N,中和路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656412N,中南路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656413N,中南路一段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656414N,中南路二段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656415N,中南路三段,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656416N,中春路,N,花壇鄉,6,市區一般道路,23.05.1,2018-09-28
656417N,中原路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656418N,中埔路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656419N,中通路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656420N,中華西路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656421N,中華和平圓環,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656422N,中華東路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656424N,中華路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656425N,中華路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656426N,中華路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656427N,中華路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656428N,中華路,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656429N,中華路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656430N,中華路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656430N,中華路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656431N,中華路818巷,N,線西鄉,6,市區一般道路,23.05.1,2018-09-28
656434N,中新路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656435N,中新路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656438N,中彰路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656439N,中寮一路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656440N,中寮二路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656441N,中寮三路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656442N,中寮路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656443N,中潭路,N,田中鎮,6,市區一般道路,23.05.1,2018-09-28
656444N,中學路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656445N,中學路一段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656446N,中學路二段,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656452N,中興五街,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656466N,中興街,N,竹塘鄉,6,市區一般道路,23.05.1,2018-09-28
656467N,中興路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656468N,中興路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656469N,中興路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656470N,中興路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656471N,中興路,N,溪湖鎮,6,市區一般道路,23.05.1,2018-09-28
656472N,中興路,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656473N,中興路,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656474N,中興路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656475N,中興路一段,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656476N,中興路一段,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656477N,中興路二段,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656478N,中興路二段,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656479N,中興路三段,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656483N,五伯巷,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656484N,五伯巷17弄,N,二水鄉,6,市區一般道路,23.05.1,2018-09-28
656487N,五通北路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656488N,五通西路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656489N,五通南路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656490N,五義路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656493N,五福路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656494N,五德路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656495N,五賢路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656497N,五權路,N,北斗鎮,6,市區一般道路,23.05.1,2018-09-28
656502N,什股六街,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656508N,什股路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656510N,仁一路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656511N,仁一路,N,大城鄉,6,市區一般道路,23.05.1,2018-09-28
656512N,仁二路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656513N,仁三路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656514N,仁川路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656516N,仁五路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656517N,仁化路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656518N,仁北路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656519N,仁仰路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656520N,仁宇路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656521N,仁安路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656522N,仁安路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656523N,仁里路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656525N,仁和路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656526N,仁和路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656527N,仁昌路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656528N,仁美路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656529N,仁風路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656530N,仁望路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656531N,仁華路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656532N,仁愛一路,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656533N,仁愛二路,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656534N,仁愛三路,N,社頭鄉,6,市區一般道路,23.05.1,2018-09-28
656541N,仁愛路,N,二林鎮,6,市區一般道路,23.05.1,2018-09-28
656542N,仁愛路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656543N,仁愛路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656544N,仁愛路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656545N,仁愛路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656546N,仁愛路,N,秀水鄉,6,市區一般道路,23.05.1,2018-09-28
656547N,仁愛路,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656548N,仁愛路,N,芳苑鄉,6,市區一般道路,23.05.1,2018-09-28
656549N,仁愛路一段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656550N,仁愛路二段,N,芬園鄉,6,市區一般道路,23.05.1,2018-09-28
656551N,仁聖路,N,埔心鄉,6,市區一般道路,23.05.1,2018-09-28
656552N,仁壽路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656553N,仁德路,N,埤頭鄉,6,市區一般道路,23.05.1,2018-09-28
656554N,仁澤路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656555N,仁興路,N,伸港鄉,6,市區一般道路,23.05.1,2018-09-28
656556N,仁興路,N,埔鹽鄉,6,市區一般道路,23.05.1,2018-09-28
656557N,仁親路,N,和美鎮,6,市區一般道路,23.05.1,2018-09-28
656558N,仁豐路,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656559N,介壽北路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656560N,介壽南路,N,彰化市,6,市區一般道路,23.05.1,2018-09-28
656561N,介壽路三段,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656564N,內厝路,N,永靖鄉,6,市區一般道路,23.05.1,2018-09-28
656572N,公所路,N,溪州鄉,6,市區一般道路,23.05.1,2018-09-28
656573N,公所路,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656576N,公園一路,N,田尾鄉,6,市區一般道路,23.05.1,2018-09-28
656577N,公園一路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656578N,公園二路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
656579N,公園三路,N,鹿港鎮,6,市區一般道路,23.05.1,2018-09-28
